cursor timestamp xpos ypos event xpath attrs extras
0 1536806925347 0 0 load / {} {}
0 1536806926209 543 26 mousemove //*[@id='lst-ib'] {} {"topRight":706,"topLeft":260,"bottomRight":985,"bottomLeft":735,"middle":611,"inTarget":false}
0 1536806929528 0 0 blur / {} {}
0 1536806960398 0 0 focus / {} {}
0 1536806962071 841 90 mouseover //*[@id='slim_appbar'] {} {"topRight":403,"topLeft":53,"bottomRight":746,"bottomLeft":630,"middle":367,"inTarget":false}
0 1536806962626 926 208 mousemove //*[@id='plarhs1'] {} {"topRight":334,"topLeft":170,"bottomRight":601,"bottomLeft":528,"middle":223,"inTarget":true}
0 1536806962776 1184 249 mousemove //*[@id='rhs_block']/div/div/div[4]/div[1] {} {"topRight":155,"topLeft":419,"bottomRight":473,"bottomLeft":613,"middle":233,"inTarget":true}
0 1536806963519 1192 243 mousemove //*[@id='rhs_block']/div/div/div[4]/div[1] {} {"topRight":147,"topLeft":425,"bottomRight":478,"bottomLeft":622,"middle":243,"inTarget":true}
0 1536806964026 1343 161 mouseover //*[@id='cnt'] {} {"topRight":113,"topLeft":556,"bottomRight":566,"bottomLeft":785,"middle":411,"inTarget":false}
0 1536806964395 692 149 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div/div[1] {} {"topRight":554,"topLeft":107,"bottomRight":793,"bottomLeft":577,"middle":418,"inTarget":false}
0 1536806964591 297 124 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":947,"topLeft":493,"bottomRight":1118,"bottomLeft":772,"middle":775,"inTarget":false}
0 1536806964773 298 124 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":946,"topLeft":492,"bottomRight":1117,"bottomLeft":771,"middle":775,"inTarget":false}
0 1536806964942 298 125 mousemove //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":946,"topLeft":492,"bottomRight":1116,"bottomLeft":771,"middle":774,"inTarget":false}
0 1536806967209 300 125 mousedown //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":944,"topLeft":490,"bottomRight":1115,"bottomLeft":769,"middle":772,"inTarget":false}
0 1536806967345 300 125 mouseup //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":944,"topLeft":490,"bottomRight":1115,"bottomLeft":769,"middle":772,"inTarget":false}
0 1536806967348 300 125 click //*[@id='rso']/div[1]/div[1]/div/h3/a {} {"topRight":944,"topLeft":490,"bottomRight":1115,"bottomLeft":769,"middle":772,"inTarget":false}
0 1536806967352 0 0 beforeunload / {} {}
0 1536806970157 0 0 unload / {} {}
