cursor timestamp xpos ypos event xpath attrs extras
0 1538443983150 0 0 load / {} {}
0 1538443983360 388 313 mousemove //*[@id='uid_WD69HAAC6R0KFM2HoQbsnA_0']/div/div/div/div[1] {} {"topRight":412,"topLeft":332,"bottomRight":356,"bottomLeft":260,"middle":110,"inTarget":true}
0 1538443983511 387 319 mousemove //*[@id='uid_WD69HAAC6R0KFM2HoQbsnA_0']/div {} {"topRight":416,"topLeft":335,"bottomRight":357,"bottomLeft":259,"middle":116,"inTarget":true}
0 1538443983661 373 390 mouseover //*[@id='rso']/div[1]/div[1]/div/div/div/span {} {"topRight":467,"topLeft":375,"bottomRight":377,"bottomLeft":254,"middle":187,"inTarget":false}
0 1538443983827 316 564 mousemove //*[@id='rso']/div[1] {} {"topRight":627,"topLeft":495,"bottomRight":492,"bottomLeft":306,"middle":370,"inTarget":false}
0 1538443983977 300 567 mousemove //*[@id='rso']/div[1] {} {"topRight":640,"topLeft":492,"bottomRight":507,"bottomLeft":299,"middle":378,"inTarget":false}
0 1538443984128 272 575 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":665,"topLeft":491,"bottomRight":536,"bottomLeft":291,"middle":397,"inTarget":false}
0 1538443984344 260 583 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":680,"topLeft":495,"bottomRight":550,"bottomLeft":292,"middle":409,"inTarget":false}
0 1538443984440 260 583 mousedown //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":680,"topLeft":495,"bottomRight":550,"bottomLeft":292,"middle":409,"inTarget":false}
0 1538443984612 260 583 mouseup //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":680,"topLeft":495,"bottomRight":550,"bottomLeft":292,"middle":409,"inTarget":false}
0 1538443984612 260 583 click //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":680,"topLeft":495,"bottomRight":550,"bottomLeft":292,"middle":409,"inTarget":false}
0 1538443984613 0 0 beforeunload / {} {}
0 1538443984911 261 583 mousemove //*[@id='rso']/div[1]/div[3]/div/h3/a {} {"topRight":679,"topLeft":495,"bottomRight":549,"bottomLeft":293,"middle":408,"inTarget":false}
0 1538443985086 0 0 unload / {} {}
